method,result_root,num_json,wmreward_surprise_count,wmreward_surprise_mean,physics_iq_with_context_score_count,physics_iq_with_context_score_mean,physics_iq_without_context_score_count,physics_iq_without_context_score_mean,pmf_with_context_score_count,pmf_with_context_score_mean,pmf_without_context_score_count,pmf_without_context_score_mean,videophy2_score_count,videophy2_score_mean,videophy2_sa_score_count,videophy2_sa_score_mean,videophy2_pc_score_count,videophy2_pc_score_mean,videophy2_joint_rate_count,videophy2_joint_rate_mean,videophy2_pc_raw_score_count,videophy2_pc_raw_score_mean,phyground_general_avg_count,phyground_general_avg_mean,cosmos_reason1_score_count,cosmos_reason1_score_mean,vbench_subject_consistency_score_count,vbench_subject_consistency_score_mean,vbench_background_consistency_score_count,vbench_background_consistency_score_mean,vbench_temporal_flickering_score_count,vbench_temporal_flickering_score_mean,vbench_motion_smoothness_score_count,vbench_motion_smoothness_score_mean,vbench_dynamic_degree_score_count,vbench_dynamic_degree_score_mean,vbench_aesthetic_quality_score_count,vbench_aesthetic_quality_score_mean,vbench_imaging_quality_score_count,vbench_imaging_quality_score_mean
wan_lora_bottom30_steps_30_40,/data/gaoya/agent-data/outputs/pck_extreme_benchmark_test5_ready/methods/wan_lora_bottom30_steps_30_40,20,20,0.7018,20,40.35,20,30.12,20,4.9992,20,4.7082,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,2.4,20,0.957,20,0.968,20,0.9974,20,0.9969,20,0.45,20,0.4185,20,0.6116
wan_lora_top100_steps_00_10,/data/gaoya/agent-data/outputs/pck_extreme_benchmark_test5_ready/methods/wan_lora_top100_steps_00_10,20,20,0.7075,20,33.4295,20,21.4095,20,4.7216,20,4.5827,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,1.7,20,0.9629,20,0.9672,20,0.9967,20,0.9964,20,0.6,20,0.4275,20,0.6376
wan_lora_top100_steps_10_20,/data/gaoya/agent-data/outputs/pck_extreme_benchmark_test5_ready/methods/wan_lora_top100_steps_10_20,20,20,0.7048,20,37.4015,20,16.114,20,4.8925,20,4.7363,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,2.6,20,0.9699,20,0.9678,20,0.9974,20,0.9968,20,0.5,20,0.4259,20,0.6391
wan_lora_top100_steps_20_30,/data/gaoya/agent-data/outputs/pck_extreme_benchmark_test5_ready/methods/wan_lora_top100_steps_20_30,20,20,0.7019,20,39.2175,20,18.6375,20,4.9191,20,4.7707,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,2.8,20,0.971,20,0.9724,20,0.9976,20,0.9969,20,0.4,20,0.4146,20,0.6234
wan_lora_top100_steps_30_40,/data/gaoya/agent-data/outputs/pck_extreme_benchmark_test5_ready/methods/wan_lora_top100_steps_30_40,20,20,0.6997,20,39.4505,20,25.8925,20,4.8135,20,4.6656,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,2.05,20,0.9495,20,0.9616,20,0.9972,20,0.9966,20,0.35,20,0.4053,20,0.6141
