comparison_id,model,mode,case,metric,metric_label,higher_is_better,threshold,baseline,ablation,delta,quality_delta,normalized_quality_delta,numeric_direction,quality_direction
wan_lora__whole_block,wan_lora,whole_block,physicIQ_008_Fluid_Dynamics_0128_perspective-center_trimmed-napkin-soak,piq_ctx,Physics-IQ with context,True,1.0,35.51,39.9,4.390000000000001,4.390000000000001,4.390000000000001,up,improved
wan_lora__whole_block,wan_lora,whole_block,physicIQ_008_Fluid_Dynamics_0128_perspective-center_trimmed-napkin-soak,piq_noctx,Physics-IQ without context,True,1.0,31.31,36.52,5.210000000000004,5.210000000000004,5.210000000000004,up,improved
wan_lora__whole_block,wan_lora,whole_block,physicIQ_008_Fluid_Dynamics_0128_perspective-center_trimmed-napkin-soak,pmf_ctx,PMF with context,True,0.02,3.3962,3.5679,0.17169999999999996,0.17169999999999996,8.584999999999997,up,improved
wan_lora__whole_block,wan_lora,whole_block,physicIQ_008_Fluid_Dynamics_0128_perspective-center_trimmed-napkin-soak,pmf_noctx,PMF without context,True,0.02,3.2808,3.4473,0.16649999999999965,0.16649999999999965,8.324999999999982,up,improved
wan_lora__whole_block,wan_lora,whole_block,physicIQ_008_Fluid_Dynamics_0128_perspective-center_trimmed-napkin-soak,videophy2_sa,VideoPhy2 semantic adherence (SA),True,1.0,3.0,3.0,0.0,0.0,0.0,same,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_008_Fluid_Dynamics_0128_perspective-center_trimmed-napkin-soak,videophy2_pc,VideoPhy2 physical commonsense (PC),True,1.0,3.0,4.0,1.0,1.0,1.0,up,improved
wan_lora__whole_block,wan_lora,whole_block,physicIQ_008_Fluid_Dynamics_0128_perspective-center_trimmed-napkin-soak,videophy2_joint,VideoPhy2 joint pass,True,1.0,0.0,0.0,0.0,0.0,0.0,same,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_008_Fluid_Dynamics_0128_perspective-center_trimmed-napkin-soak,wmreward,WMReward surprise,False,0.002,0.7084,0.7053,-0.0030999999999999917,0.0030999999999999917,1.5499999999999958,down,improved
wan_lora__whole_block,wan_lora,whole_block,physicIQ_008_Fluid_Dynamics_0128_perspective-center_trimmed-napkin-soak,subject,VBench subject consistency,True,0.002,0.8821,0.8775,-0.0046000000000000485,-0.0046000000000000485,-2.3000000000000242,down,declined
wan_lora__whole_block,wan_lora,whole_block,physicIQ_008_Fluid_Dynamics_0128_perspective-center_trimmed-napkin-soak,background,VBench background consistency,True,0.002,0.9544,0.9469,-0.007500000000000062,-0.007500000000000062,-3.750000000000031,down,declined
wan_lora__whole_block,wan_lora,whole_block,physicIQ_008_Fluid_Dynamics_0128_perspective-center_trimmed-napkin-soak,flicker,VBench temporal flickering,True,0.0005,0.9946,0.9952,0.0005999999999999339,0.0005999999999999339,1.1999999999998678,up,improved
wan_lora__whole_block,wan_lora,whole_block,physicIQ_008_Fluid_Dynamics_0128_perspective-center_trimmed-napkin-soak,smoothness,VBench motion smoothness,True,0.0005,0.9965,0.996,-0.000500000000000056,-0.000500000000000056,-1.000000000000112,down,declined
wan_lora__whole_block,wan_lora,whole_block,physicIQ_008_Fluid_Dynamics_0128_perspective-center_trimmed-napkin-soak,dynamic,VBench dynamic degree,True,0.05,1.0,1.0,0.0,0.0,0.0,same,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_008_Fluid_Dynamics_0128_perspective-center_trimmed-napkin-soak,aesthetic,VBench aesthetic quality,True,0.01,0.4737,0.4452,-0.028500000000000025,-0.028500000000000025,-2.8500000000000023,down,declined
wan_lora__whole_block,wan_lora,whole_block,physicIQ_008_Fluid_Dynamics_0128_perspective-center_trimmed-napkin-soak,imaging,VBench imaging quality,True,0.01,0.7021,0.7079,0.005800000000000027,0.005800000000000027,0.5800000000000027,up,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_008_Fluid_Dynamics_0128_perspective-center_trimmed-napkin-soak,cosmos,Cosmos-Reason1,True,1.0,5.0,5.0,0.0,0.0,0.0,same,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_009_Fluid_Dynamics_0131_perspective-center_trimmed-paint-on-glass,piq_ctx,Physics-IQ with context,True,1.0,7.67,7.68,0.009999999999999787,0.009999999999999787,0.009999999999999787,up,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_009_Fluid_Dynamics_0131_perspective-center_trimmed-paint-on-glass,piq_noctx,Physics-IQ without context,True,1.0,4.31,4.33,0.020000000000000462,0.020000000000000462,0.020000000000000462,up,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_009_Fluid_Dynamics_0131_perspective-center_trimmed-paint-on-glass,pmf_ctx,PMF with context,True,0.02,4.0901,4.0946,0.0045000000000001705,0.0045000000000001705,0.22500000000000853,up,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_009_Fluid_Dynamics_0131_perspective-center_trimmed-paint-on-glass,pmf_noctx,PMF without context,True,0.02,4.0263,4.0322,0.005899999999999572,0.005899999999999572,0.2949999999999786,up,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_009_Fluid_Dynamics_0131_perspective-center_trimmed-paint-on-glass,videophy2_sa,VideoPhy2 semantic adherence (SA),True,1.0,2.0,2.0,0.0,0.0,0.0,same,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_009_Fluid_Dynamics_0131_perspective-center_trimmed-paint-on-glass,videophy2_pc,VideoPhy2 physical commonsense (PC),True,1.0,4.0,4.0,0.0,0.0,0.0,same,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_009_Fluid_Dynamics_0131_perspective-center_trimmed-paint-on-glass,videophy2_joint,VideoPhy2 joint pass,True,1.0,0.0,0.0,0.0,0.0,0.0,same,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_009_Fluid_Dynamics_0131_perspective-center_trimmed-paint-on-glass,wmreward,WMReward surprise,False,0.002,0.6905,0.6874,-0.0030999999999999917,0.0030999999999999917,1.5499999999999958,down,improved
wan_lora__whole_block,wan_lora,whole_block,physicIQ_009_Fluid_Dynamics_0131_perspective-center_trimmed-paint-on-glass,subject,VBench subject consistency,True,0.002,0.9979,0.9961,-0.0018000000000000238,-0.0018000000000000238,-0.9000000000000119,down,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_009_Fluid_Dynamics_0131_perspective-center_trimmed-paint-on-glass,background,VBench background consistency,True,0.002,0.9851,0.9753,-0.009800000000000031,-0.009800000000000031,-4.9000000000000155,down,declined
wan_lora__whole_block,wan_lora,whole_block,physicIQ_009_Fluid_Dynamics_0131_perspective-center_trimmed-paint-on-glass,flicker,VBench temporal flickering,True,0.0005,0.9993,0.9994,9.999999999998899e-05,9.999999999998899e-05,0.19999999999997797,up,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_009_Fluid_Dynamics_0131_perspective-center_trimmed-paint-on-glass,smoothness,VBench motion smoothness,True,0.0005,0.9974,0.9976,0.000200000000000089,0.000200000000000089,0.400000000000178,up,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_009_Fluid_Dynamics_0131_perspective-center_trimmed-paint-on-glass,dynamic,VBench dynamic degree,True,0.05,0.0,0.0,0.0,0.0,0.0,same,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_009_Fluid_Dynamics_0131_perspective-center_trimmed-paint-on-glass,aesthetic,VBench aesthetic quality,True,0.01,0.4052,0.381,-0.0242,-0.0242,-2.42,down,declined
wan_lora__whole_block,wan_lora,whole_block,physicIQ_009_Fluid_Dynamics_0131_perspective-center_trimmed-paint-on-glass,imaging,VBench imaging quality,True,0.01,0.6828,0.6878,0.0050000000000000044,0.0050000000000000044,0.5000000000000004,up,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_009_Fluid_Dynamics_0131_perspective-center_trimmed-paint-on-glass,cosmos,Cosmos-Reason1,True,1.0,5.0,5.0,0.0,0.0,0.0,same,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_013_Fluid_Dynamics_0164_perspective-center_trimmed-siphon,piq_ctx,Physics-IQ with context,True,1.0,32.77,38.11,5.339999999999996,5.339999999999996,5.339999999999996,up,improved
wan_lora__whole_block,wan_lora,whole_block,physicIQ_013_Fluid_Dynamics_0164_perspective-center_trimmed-siphon,piq_noctx,Physics-IQ without context,True,1.0,30.64,33.97,3.3299999999999983,3.3299999999999983,3.3299999999999983,up,improved
wan_lora__whole_block,wan_lora,whole_block,physicIQ_013_Fluid_Dynamics_0164_perspective-center_trimmed-siphon,pmf_ctx,PMF with context,True,0.02,3.966,4.0176,0.051599999999999646,0.051599999999999646,2.5799999999999823,up,improved
wan_lora__whole_block,wan_lora,whole_block,physicIQ_013_Fluid_Dynamics_0164_perspective-center_trimmed-siphon,pmf_noctx,PMF without context,True,0.02,3.7877,3.8302,0.04249999999999998,0.04249999999999998,2.124999999999999,up,improved
wan_lora__whole_block,wan_lora,whole_block,physicIQ_013_Fluid_Dynamics_0164_perspective-center_trimmed-siphon,videophy2_sa,VideoPhy2 semantic adherence (SA),True,1.0,3.0,3.0,0.0,0.0,0.0,same,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_013_Fluid_Dynamics_0164_perspective-center_trimmed-siphon,videophy2_pc,VideoPhy2 physical commonsense (PC),True,1.0,3.0,3.0,0.0,0.0,0.0,same,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_013_Fluid_Dynamics_0164_perspective-center_trimmed-siphon,videophy2_joint,VideoPhy2 joint pass,True,1.0,0.0,0.0,0.0,0.0,0.0,same,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_013_Fluid_Dynamics_0164_perspective-center_trimmed-siphon,wmreward,WMReward surprise,False,0.002,0.6844,0.6812,-0.0031999999999999806,0.0031999999999999806,1.5999999999999903,down,improved
wan_lora__whole_block,wan_lora,whole_block,physicIQ_013_Fluid_Dynamics_0164_perspective-center_trimmed-siphon,subject,VBench subject consistency,True,0.002,0.9298,0.9492,0.019400000000000084,0.019400000000000084,9.700000000000042,up,improved
wan_lora__whole_block,wan_lora,whole_block,physicIQ_013_Fluid_Dynamics_0164_perspective-center_trimmed-siphon,background,VBench background consistency,True,0.002,0.9689,0.9712,0.0022999999999999687,0.0022999999999999687,1.1499999999999844,up,improved
wan_lora__whole_block,wan_lora,whole_block,physicIQ_013_Fluid_Dynamics_0164_perspective-center_trimmed-siphon,flicker,VBench temporal flickering,True,0.0005,0.9909,0.9926,0.0017000000000000348,0.0017000000000000348,3.4000000000000696,up,improved
wan_lora__whole_block,wan_lora,whole_block,physicIQ_013_Fluid_Dynamics_0164_perspective-center_trimmed-siphon,smoothness,VBench motion smoothness,True,0.0005,0.9949,0.9951,0.00019999999999997797,0.00019999999999997797,0.39999999999995595,up,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_013_Fluid_Dynamics_0164_perspective-center_trimmed-siphon,dynamic,VBench dynamic degree,True,0.05,1.0,1.0,0.0,0.0,0.0,same,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_013_Fluid_Dynamics_0164_perspective-center_trimmed-siphon,aesthetic,VBench aesthetic quality,True,0.01,0.5476,0.5508,0.0031999999999999806,0.0031999999999999806,0.31999999999999806,up,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_013_Fluid_Dynamics_0164_perspective-center_trimmed-siphon,imaging,VBench imaging quality,True,0.01,0.5766,0.5802,0.0036000000000000476,0.0036000000000000476,0.36000000000000476,up,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_013_Fluid_Dynamics_0164_perspective-center_trimmed-siphon,cosmos,Cosmos-Reason1,True,1.0,5.0,2.0,-3.0,-3.0,-3.0,down,declined
wan_lora__whole_block,wan_lora,whole_block,physicIQ_025_Solid_Mechanics_0002_perspective-center_trimmed,piq_ctx,Physics-IQ with context,True,1.0,24.0,22.67,-1.3299999999999983,-1.3299999999999983,-1.3299999999999983,down,declined
wan_lora__whole_block,wan_lora,whole_block,physicIQ_025_Solid_Mechanics_0002_perspective-center_trimmed,piq_noctx,Physics-IQ without context,True,1.0,16.68,15.37,-1.3100000000000005,-1.3100000000000005,-1.3100000000000005,down,declined
wan_lora__whole_block,wan_lora,whole_block,physicIQ_025_Solid_Mechanics_0002_perspective-center_trimmed,pmf_ctx,PMF with context,True,0.02,4.3038,4.2511,-0.05269999999999975,-0.05269999999999975,-2.6349999999999874,down,declined
wan_lora__whole_block,wan_lora,whole_block,physicIQ_025_Solid_Mechanics_0002_perspective-center_trimmed,pmf_noctx,PMF without context,True,0.02,4.1601,4.1097,-0.05039999999999978,-0.05039999999999978,-2.519999999999989,down,declined
wan_lora__whole_block,wan_lora,whole_block,physicIQ_025_Solid_Mechanics_0002_perspective-center_trimmed,videophy2_sa,VideoPhy2 semantic adherence (SA),True,1.0,2.0,3.0,1.0,1.0,1.0,up,improved
wan_lora__whole_block,wan_lora,whole_block,physicIQ_025_Solid_Mechanics_0002_perspective-center_trimmed,videophy2_pc,VideoPhy2 physical commonsense (PC),True,1.0,3.0,3.0,0.0,0.0,0.0,same,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_025_Solid_Mechanics_0002_perspective-center_trimmed,videophy2_joint,VideoPhy2 joint pass,True,1.0,0.0,0.0,0.0,0.0,0.0,same,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_025_Solid_Mechanics_0002_perspective-center_trimmed,wmreward,WMReward surprise,False,0.002,0.7105,0.7117,0.0011999999999999789,-0.0011999999999999789,-0.5999999999999894,up,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_025_Solid_Mechanics_0002_perspective-center_trimmed,subject,VBench subject consistency,True,0.002,0.9698,0.9623,-0.007499999999999951,-0.007499999999999951,-3.7499999999999756,down,declined
wan_lora__whole_block,wan_lora,whole_block,physicIQ_025_Solid_Mechanics_0002_perspective-center_trimmed,background,VBench background consistency,True,0.002,0.9723,0.9646,-0.00770000000000004,-0.00770000000000004,-3.85000000000002,down,declined
wan_lora__whole_block,wan_lora,whole_block,physicIQ_025_Solid_Mechanics_0002_perspective-center_trimmed,flicker,VBench temporal flickering,True,0.0005,0.9975,0.9972,-0.000300000000000078,-0.000300000000000078,-0.600000000000156,down,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_025_Solid_Mechanics_0002_perspective-center_trimmed,smoothness,VBench motion smoothness,True,0.0005,0.9968,0.9966,-0.00019999999999997797,-0.00019999999999997797,-0.39999999999995595,down,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_025_Solid_Mechanics_0002_perspective-center_trimmed,dynamic,VBench dynamic degree,True,0.05,1.0,0.0,-1.0,-1.0,-20.0,down,declined
wan_lora__whole_block,wan_lora,whole_block,physicIQ_025_Solid_Mechanics_0002_perspective-center_trimmed,aesthetic,VBench aesthetic quality,True,0.01,0.4031,0.4015,-0.0015999999999999903,-0.0015999999999999903,-0.15999999999999903,down,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_025_Solid_Mechanics_0002_perspective-center_trimmed,imaging,VBench imaging quality,True,0.01,0.7325,0.7239,-0.008600000000000052,-0.008600000000000052,-0.8600000000000052,down,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_025_Solid_Mechanics_0002_perspective-center_trimmed,cosmos,Cosmos-Reason1,True,1.0,2.0,2.0,0.0,0.0,0.0,same,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_025_Solid_Mechanics_0002_perspective-center_trimmed-ball-and-block-fall_motion_to_end,piq_ctx,Physics-IQ with context,True,1.0,30.48,42.63,12.150000000000002,12.150000000000002,12.150000000000002,up,improved
wan_lora__whole_block,wan_lora,whole_block,physicIQ_025_Solid_Mechanics_0002_perspective-center_trimmed-ball-and-block-fall_motion_to_end,piq_noctx,Physics-IQ without context,True,1.0,3.64,12.3,8.66,8.66,8.66,up,improved
wan_lora__whole_block,wan_lora,whole_block,physicIQ_025_Solid_Mechanics_0002_perspective-center_trimmed-ball-and-block-fall_motion_to_end,pmf_ctx,PMF with context,True,0.02,4.5764,4.1553,-0.42109999999999914,-0.42109999999999914,-21.054999999999957,down,declined
wan_lora__whole_block,wan_lora,whole_block,physicIQ_025_Solid_Mechanics_0002_perspective-center_trimmed-ball-and-block-fall_motion_to_end,pmf_noctx,PMF without context,True,0.02,4.4261,4.0424,-0.38370000000000015,-0.38370000000000015,-19.185000000000006,down,declined
wan_lora__whole_block,wan_lora,whole_block,physicIQ_025_Solid_Mechanics_0002_perspective-center_trimmed-ball-and-block-fall_motion_to_end,videophy2_sa,VideoPhy2 semantic adherence (SA),True,1.0,3.0,3.0,0.0,0.0,0.0,same,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_025_Solid_Mechanics_0002_perspective-center_trimmed-ball-and-block-fall_motion_to_end,videophy2_pc,VideoPhy2 physical commonsense (PC),True,1.0,3.0,3.0,0.0,0.0,0.0,same,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_025_Solid_Mechanics_0002_perspective-center_trimmed-ball-and-block-fall_motion_to_end,videophy2_joint,VideoPhy2 joint pass,True,1.0,0.0,0.0,0.0,0.0,0.0,same,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_025_Solid_Mechanics_0002_perspective-center_trimmed-ball-and-block-fall_motion_to_end,wmreward,WMReward surprise,False,0.002,0.7149,0.7076,-0.007299999999999973,0.007299999999999973,3.6499999999999866,down,improved
wan_lora__whole_block,wan_lora,whole_block,physicIQ_025_Solid_Mechanics_0002_perspective-center_trimmed-ball-and-block-fall_motion_to_end,subject,VBench subject consistency,True,0.002,0.9504,0.9336,-0.016800000000000037,-0.016800000000000037,-8.400000000000018,down,declined
wan_lora__whole_block,wan_lora,whole_block,physicIQ_025_Solid_Mechanics_0002_perspective-center_trimmed-ball-and-block-fall_motion_to_end,background,VBench background consistency,True,0.002,0.9552,0.9366,-0.01860000000000006,-0.01860000000000006,-9.300000000000031,down,declined
wan_lora__whole_block,wan_lora,whole_block,physicIQ_025_Solid_Mechanics_0002_perspective-center_trimmed-ball-and-block-fall_motion_to_end,flicker,VBench temporal flickering,True,0.0005,0.9952,0.9965,0.0013000000000000789,0.0013000000000000789,2.6000000000001577,up,improved
wan_lora__whole_block,wan_lora,whole_block,physicIQ_025_Solid_Mechanics_0002_perspective-center_trimmed-ball-and-block-fall_motion_to_end,smoothness,VBench motion smoothness,True,0.0005,0.9956,0.996,0.00039999999999995595,0.00039999999999995595,0.7999999999999119,up,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_025_Solid_Mechanics_0002_perspective-center_trimmed-ball-and-block-fall_motion_to_end,dynamic,VBench dynamic degree,True,0.05,1.0,1.0,0.0,0.0,0.0,same,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_025_Solid_Mechanics_0002_perspective-center_trimmed-ball-and-block-fall_motion_to_end,aesthetic,VBench aesthetic quality,True,0.01,0.3787,0.4249,0.04620000000000002,0.04620000000000002,4.620000000000002,up,improved
wan_lora__whole_block,wan_lora,whole_block,physicIQ_025_Solid_Mechanics_0002_perspective-center_trimmed-ball-and-block-fall_motion_to_end,imaging,VBench imaging quality,True,0.01,0.7526,0.7517,-0.0009000000000000119,-0.0009000000000000119,-0.09000000000000119,down,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_025_Solid_Mechanics_0002_perspective-center_trimmed-ball-and-block-fall_motion_to_end,cosmos,Cosmos-Reason1,True,1.0,2.0,2.0,0.0,0.0,0.0,same,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_026_Solid_Mechanics_0005_perspective-center_trimmed-ball-behind-rotating-paper,piq_ctx,Physics-IQ with context,True,1.0,26.93,26.31,-0.620000000000001,-0.620000000000001,-0.620000000000001,down,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_026_Solid_Mechanics_0005_perspective-center_trimmed-ball-behind-rotating-paper,piq_noctx,Physics-IQ without context,True,1.0,14.37,11.87,-2.5,-2.5,-2.5,down,declined
wan_lora__whole_block,wan_lora,whole_block,physicIQ_026_Solid_Mechanics_0005_perspective-center_trimmed-ball-behind-rotating-paper,pmf_ctx,PMF with context,True,0.02,2.9847,2.9414,-0.04330000000000034,-0.04330000000000034,-2.165000000000017,down,declined
wan_lora__whole_block,wan_lora,whole_block,physicIQ_026_Solid_Mechanics_0005_perspective-center_trimmed-ball-behind-rotating-paper,pmf_noctx,PMF without context,True,0.02,2.9072,2.8507,-0.05650000000000022,-0.05650000000000022,-2.825000000000011,down,declined
wan_lora__whole_block,wan_lora,whole_block,physicIQ_026_Solid_Mechanics_0005_perspective-center_trimmed-ball-behind-rotating-paper,videophy2_sa,VideoPhy2 semantic adherence (SA),True,1.0,3.0,3.0,0.0,0.0,0.0,same,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_026_Solid_Mechanics_0005_perspective-center_trimmed-ball-behind-rotating-paper,videophy2_pc,VideoPhy2 physical commonsense (PC),True,1.0,3.0,3.0,0.0,0.0,0.0,same,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_026_Solid_Mechanics_0005_perspective-center_trimmed-ball-behind-rotating-paper,videophy2_joint,VideoPhy2 joint pass,True,1.0,0.0,0.0,0.0,0.0,0.0,same,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_026_Solid_Mechanics_0005_perspective-center_trimmed-ball-behind-rotating-paper,wmreward,WMReward surprise,False,0.002,0.7032,0.7015,-0.0017000000000000348,0.0017000000000000348,0.8500000000000174,down,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_026_Solid_Mechanics_0005_perspective-center_trimmed-ball-behind-rotating-paper,subject,VBench subject consistency,True,0.002,0.8492,0.8505,0.0013000000000000789,0.0013000000000000789,0.6500000000000394,up,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_026_Solid_Mechanics_0005_perspective-center_trimmed-ball-behind-rotating-paper,background,VBench background consistency,True,0.002,0.9437,0.9355,-0.008199999999999985,-0.008199999999999985,-4.0999999999999925,down,declined
wan_lora__whole_block,wan_lora,whole_block,physicIQ_026_Solid_Mechanics_0005_perspective-center_trimmed-ball-behind-rotating-paper,flicker,VBench temporal flickering,True,0.0005,0.9941,0.9947,0.0006000000000000449,0.0006000000000000449,1.2000000000000899,up,improved
wan_lora__whole_block,wan_lora,whole_block,physicIQ_026_Solid_Mechanics_0005_perspective-center_trimmed-ball-behind-rotating-paper,smoothness,VBench motion smoothness,True,0.0005,0.9954,0.9954,0.0,0.0,0.0,same,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_026_Solid_Mechanics_0005_perspective-center_trimmed-ball-behind-rotating-paper,dynamic,VBench dynamic degree,True,0.05,1.0,1.0,0.0,0.0,0.0,same,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_026_Solid_Mechanics_0005_perspective-center_trimmed-ball-behind-rotating-paper,aesthetic,VBench aesthetic quality,True,0.01,0.4476,0.4438,-0.0038000000000000256,-0.0038000000000000256,-0.38000000000000256,down,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_026_Solid_Mechanics_0005_perspective-center_trimmed-ball-behind-rotating-paper,imaging,VBench imaging quality,True,0.01,0.7508,0.7614,0.010599999999999943,0.010599999999999943,1.0599999999999943,up,improved
wan_lora__whole_block,wan_lora,whole_block,physicIQ_026_Solid_Mechanics_0005_perspective-center_trimmed-ball-behind-rotating-paper,cosmos,Cosmos-Reason1,True,1.0,5.0,5.0,0.0,0.0,0.0,same,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_029_Solid_Mechanics_0014_perspective-center_trimmed-ball-in-basket,piq_ctx,Physics-IQ with context,True,1.0,40.33,37.65,-2.6799999999999997,-2.6799999999999997,-2.6799999999999997,down,declined
wan_lora__whole_block,wan_lora,whole_block,physicIQ_029_Solid_Mechanics_0014_perspective-center_trimmed-ball-in-basket,piq_noctx,Physics-IQ without context,True,1.0,35.17,32.47,-2.700000000000003,-2.700000000000003,-2.700000000000003,down,declined
wan_lora__whole_block,wan_lora,whole_block,physicIQ_029_Solid_Mechanics_0014_perspective-center_trimmed-ball-in-basket,pmf_ctx,PMF with context,True,0.02,3.5915,3.5287,-0.06279999999999974,-0.06279999999999974,-3.1399999999999872,down,declined
wan_lora__whole_block,wan_lora,whole_block,physicIQ_029_Solid_Mechanics_0014_perspective-center_trimmed-ball-in-basket,pmf_noctx,PMF without context,True,0.02,3.4954,3.4296,-0.06579999999999986,-0.06579999999999986,-3.289999999999993,down,declined
wan_lora__whole_block,wan_lora,whole_block,physicIQ_029_Solid_Mechanics_0014_perspective-center_trimmed-ball-in-basket,videophy2_sa,VideoPhy2 semantic adherence (SA),True,1.0,3.0,4.0,1.0,1.0,1.0,up,improved
wan_lora__whole_block,wan_lora,whole_block,physicIQ_029_Solid_Mechanics_0014_perspective-center_trimmed-ball-in-basket,videophy2_pc,VideoPhy2 physical commonsense (PC),True,1.0,3.0,3.0,0.0,0.0,0.0,same,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_029_Solid_Mechanics_0014_perspective-center_trimmed-ball-in-basket,videophy2_joint,VideoPhy2 joint pass,True,1.0,0.0,0.0,0.0,0.0,0.0,same,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_029_Solid_Mechanics_0014_perspective-center_trimmed-ball-in-basket,wmreward,WMReward surprise,False,0.002,0.687,0.6935,0.00649999999999995,-0.00649999999999995,-3.249999999999975,up,declined
wan_lora__whole_block,wan_lora,whole_block,physicIQ_029_Solid_Mechanics_0014_perspective-center_trimmed-ball-in-basket,subject,VBench subject consistency,True,0.002,0.9825,0.9846,0.0020999999999999908,0.0020999999999999908,1.0499999999999954,up,improved
wan_lora__whole_block,wan_lora,whole_block,physicIQ_029_Solid_Mechanics_0014_perspective-center_trimmed-ball-in-basket,background,VBench background consistency,True,0.002,0.9726,0.9765,0.0039000000000000146,0.0039000000000000146,1.9500000000000073,up,improved
wan_lora__whole_block,wan_lora,whole_block,physicIQ_029_Solid_Mechanics_0014_perspective-center_trimmed-ball-in-basket,flicker,VBench temporal flickering,True,0.0005,0.9979,0.9978,-9.999999999998899e-05,-9.999999999998899e-05,-0.19999999999997797,down,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_029_Solid_Mechanics_0014_perspective-center_trimmed-ball-in-basket,smoothness,VBench motion smoothness,True,0.0005,0.9972,0.9966,-0.0005999999999999339,-0.0005999999999999339,-1.1999999999998678,down,declined
wan_lora__whole_block,wan_lora,whole_block,physicIQ_029_Solid_Mechanics_0014_perspective-center_trimmed-ball-in-basket,dynamic,VBench dynamic degree,True,0.05,1.0,1.0,0.0,0.0,0.0,same,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_029_Solid_Mechanics_0014_perspective-center_trimmed-ball-in-basket,aesthetic,VBench aesthetic quality,True,0.01,0.5439,0.5309,-0.013000000000000012,-0.013000000000000012,-1.3000000000000012,down,declined
wan_lora__whole_block,wan_lora,whole_block,physicIQ_029_Solid_Mechanics_0014_perspective-center_trimmed-ball-in-basket,imaging,VBench imaging quality,True,0.01,0.7373,0.7276,-0.009699999999999931,-0.009699999999999931,-0.9699999999999931,down,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_029_Solid_Mechanics_0014_perspective-center_trimmed-ball-in-basket,cosmos,Cosmos-Reason1,True,1.0,5.0,5.0,0.0,0.0,0.0,same,neutral
wan_lora__whole_block,wan_lora,whole_block,physicIQ_033_Solid_Mechanics_0026_perspective-center_trimmed-ball-rolls-on-glass,piq_ctx,Physics-IQ with context,True,1.0,4.62,6.68,2.0599999999999996,2.0599999999999996,2.0599999999999996,up,improved
