t,is_context,is_future,mask_area,bbox_area,fill_ratio,depth_median,area_depth2,bg_scale,mask_area_norm,bbox_area_norm,depth_norm,area_depth2_norm
0,1,0,743,2862,0.259609,166.779007,20666721.211291,,1.0,1.0,1.0,1.0
1,1,0,0,0,0.0,,,0.999721,,,,
2,0,1,743,2860,0.25979,149.502991,16606900.166619,0.999861,1.0,0.999301,0.896414,0.803558
3,0,1,743,2303,0.322623,132.973999,13137788.7213,0.99992,1.0,0.804682,0.797307,0.635698
4,0,1,743,2475,0.300202,202.113007,30351302.903147,0.999891,1.0,0.86478,1.211861,1.468608
5,0,1,743,2255,0.32949,202.113007,30351302.903147,0.999868,1.0,0.787911,1.211861,1.468608
6,0,1,743,1815,0.409366,58.261993,2522083.687792,0.999959,1.0,0.634172,0.349336,0.122036
7,0,1,743,2475,0.300202,71.974991,3849036.685174,0.999983,1.0,0.86478,0.431559,0.186243
8,0,1,743,2420,0.307025,202.113007,30351302.903147,0.999998,1.0,0.845563,1.211861,1.468608
9,0,1,743,1472,0.504755,203.113007,30652385.830942,0.99994,1.0,0.514326,1.217857,1.483176
10,0,1,743,1472,0.504755,202.88501,30583609.100385,0.99998,1.0,0.514326,1.21649,1.479848
11,0,1,743,1472,0.504755,202.88501,30583609.100385,0.999983,1.0,0.514326,1.21649,1.479848
12,0,1,743,1472,0.504755,202.88501,30583609.100385,1.000001,1.0,0.514326,1.21649,1.479848
13,0,1,743,1472,0.504755,202.88501,30583609.100385,1.000037,1.0,0.514326,1.21649,1.479848
14,0,1,743,1472,0.504755,202.88501,30583609.100385,1.00001,1.0,0.514326,1.21649,1.479848
15,0,1,743,1472,0.504755,202.88501,30583609.100385,0.999994,1.0,0.514326,1.21649,1.479848
16,0,1,743,1472,0.504755,203.113007,30652385.830942,1.000063,1.0,0.514326,1.217857,1.483176
17,0,1,743,1472,0.504755,202.88501,30583609.100385,0.999977,1.0,0.514326,1.21649,1.479848
18,0,1,743,1472,0.504755,202.88501,30583609.100385,1.000005,1.0,0.514326,1.21649,1.479848
19,0,1,743,1472,0.504755,202.88501,30583609.100385,1.000093,1.0,0.514326,1.21649,1.479848
20,0,1,743,1472,0.504755,202.88501,30583609.100385,0.999908,1.0,0.514326,1.21649,1.479848
21,0,1,743,1472,0.504755,202.88501,30583609.100385,0.999999,1.0,0.514326,1.21649,1.479848
22,0,1,743,1472,0.504755,202.88501,30583609.100385,1.000022,1.0,0.514326,1.21649,1.479848
23,0,1,743,1472,0.504755,202.88501,30583609.100385,1.000082,1.0,0.514326,1.21649,1.479848
24,0,1,743,1472,0.504755,202.88501,30583609.100385,1.00004,1.0,0.514326,1.21649,1.479848
25,0,1,743,1472,0.504755,202.88501,30583609.100385,1.000017,1.0,0.514326,1.21649,1.479848
26,0,1,743,1472,0.504755,202.88501,30583609.100385,1.000245,1.0,0.514326,1.21649,1.479848
27,0,1,743,1472,0.504755,202.88501,30583609.100385,1.000533,1.0,0.514326,1.21649,1.479848
28,0,1,743,1472,0.504755,202.88501,30583609.100385,0.99922,1.0,0.514326,1.21649,1.479848
29,0,1,743,1472,0.504755,202.88501,30583609.100385,0.999979,1.0,0.514326,1.21649,1.479848
30,0,1,743,1472,0.504755,202.88501,30583609.100385,0.999955,1.0,0.514326,1.21649,1.479848
31,0,1,743,1472,0.504755,202.88501,30583609.100385,0.999996,1.0,0.514326,1.21649,1.479848
32,0,1,743,2970,0.250168,202.287003,30403583.334744,0.999978,1.0,1.037736,1.212904,1.471137
33,0,1,743,2970,0.250168,46.128998,1581018.137646,1.00003,1.0,1.037736,0.276588,0.076501
34,0,1,739,2970,0.248822,44.01799,1431874.172156,1.000025,0.994616,1.037736,0.26393,0.069284
35,0,1,743,2970,0.250168,43.160019,1384050.914306,0.999988,1.0,1.037736,0.258786,0.06697
36,0,1,740,2970,0.249158,43.029007,1370106.625446,1.000041,0.995962,1.037736,0.258,0.066295
37,0,1,741,2970,0.249495,43.800995,1421628.619535,0.999911,0.997308,1.037736,0.262629,0.068788
38,0,1,743,2970,0.250168,44.256989,1455300.007769,0.999665,1.0,1.037736,0.265363,0.070418
39,0,1,743,2970,0.250168,44.245987,1454576.568599,0.998451,1.0,1.037736,0.265297,0.070383
40,0,1,743,2970,0.250168,46.789993,1626652.479485,0.998114,1.0,1.037736,0.280551,0.078709
41,0,1,742,2970,0.249832,47.468994,1671952.610304,0.999984,0.998654,1.037736,0.284622,0.080901
42,0,1,738,2970,0.248485,47.789993,1685505.992217,0.999957,0.993271,1.037736,0.286547,0.081557
43,0,1,741,2970,0.249495,47.191986,1650268.910958,1.000038,0.997308,1.037736,0.282961,0.079852
44,0,1,741,2970,0.249495,47.468994,1669699.3049,0.999853,0.997308,1.037736,0.284622,0.080792
45,0,1,743,2970,0.250168,48.01799,1713155.439198,0.999556,1.0,1.037736,0.287914,0.082894
46,0,1,742,2970,0.249832,48.01799,1710849.711824,0.999835,0.998654,1.037736,0.287914,0.082783
47,0,1,742,2970,0.249832,47.696991,1688052.186887,0.999646,0.998654,1.037736,0.285989,0.08168
48,0,1,743,2970,0.250168,47.696991,1690327.189834,0.999678,1.0,1.037736,0.285989,0.08179
